;date;trend;cap;yhat_lower;yhat_upper;trend_lower;trend_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yearly;yearly_lower;yearly_upper;additive_terms;additive_terms_lower;additive_terms_upper;yhat
278;22.06.2015;6.184667817;13.69269124;201.3350833;378.9866583;6.184667817;6.184667817;-0.003337577;-0.003337577;-0.003337577;-0.003337577;-0.003337577;-0.003337577;0;0;0;274.9273471
279;23.06.2015;6.184725817;13.69269124;199.4129957;371.7484412;6.184725817;6.184725817;-0.003761404;-0.003761404;-0.003761404;-0.003761404;-0.003761404;-0.003761404;0;0;0;274.341192
280;24.06.2015;6.184783816;13.69269124;199.2018125;376.5155029;6.184783816;6.184783816;-0.004182302;-0.004182302;-0.004182302;-0.004182302;-0.004182302;-0.004182302;0;0;0;273.7603636
281;25.06.2015;6.184841815;13.69269124;199.9016571;370.1033788;6.184841815;6.184841815;-0.004595288;-0.004595288;-0.004595288;-0.004595288;-0.004595288;-0.004595288;0;0;0;273.1918467
282;26.06.2015;6.184899814;13.69269124;196.0346574;373.3115886;6.184899814;6.184899814;-0.004995452;-0.004995452;-0.004995452;-0.004995452;-0.004995452;-0.004995452;0;0;0;272.6424658
283;27.06.2015;6.184957814;13.69269124;200.7825447;376.0694572;6.184957814;6.184957814;-0.005378063;-0.005378063;-0.005378063;-0.005378063;-0.005378063;-0.005378063;0;0;0;272.1187473
284;28.06.2015;6.185015814;13.69269124;202.6265117;370.7411084;6.185015814;6.185015814;-0.005738658;-0.005738658;-0.005738658;-0.005738658;-0.005738658;-0.005738658;0;0;0;271.626796
285;29.06.2015;6.185073813;13.69269124;197.64463;377.2428971;6.185073813;6.185073813;-0.00607313;-0.00607313;-0.00607313;-0.00607313;-0.00607313;-0.00607313;0;0;0;271.172187
286;30.06.2015;6.185131813;13.69269124;201.8666594;372.870586;6.185131813;6.185131813;-0.006377801;-0.006377801;-0.006377801;-0.006377801;-0.006377801;-0.006377801;0;0;0;270.759875
287;01.07.2015;6.185189813;13.69269124;199.730292;362.0565014;6.185189813;6.185189813;-0.006649479;-0.006649479;-0.006649479;-0.006649479;-0.006649479;-0.006649479;0;0;0;270.3941241
288;02.07.2015;6.185247813;13.69269124;194.4984755;367.1774935;6.185247813;6.185247813;-0.006885502;-0.006885502;-0.006885502;-0.006885502;-0.006885502;-0.006885502;0;0;0;270.0784554
289;03.07.2015;6.185305813;13.69269124;191.5933376;365.4877503;6.185305813;6.185305813;-0.007083776;-0.007083776;-0.007083776;-0.007083776;-0.007083776;-0.007083776;0;0;0;269.8156155
290;04.07.2015;6.185363813;13.69269124;197.3960228;369.7162394;6.185363813;6.185363813;-0.007242785;-0.007242785;-0.007242785;-0.007242785;-0.007242785;-0.007242785;0;0;0;269.6075638
291;05.07.2015;6.185421813;13.69269124;198.118125;367.1850165;6.185421813;6.185421813;-0.007361594;-0.007361594;-0.007361594;-0.007361594;-0.007361594;-0.007361594;0;0;0;269.4554772
292;06.07.2015;6.185479814;13.69269124;197.0867791;369.0357612;6.185479814;6.185479814;-0.007439837;-0.007439837;-0.007439837;-0.007439837;-0.007439837;-0.007439837;0;0;0;269.3597724
293;07.07.2015;6.185537814;13.69269124;194.8117238;368.8252571;6.185537814;6.185537814;-0.007477696;-0.007477696;-0.007477696;-0.007477696;-0.007477696;-0.007477696;0;0;0;269.3201428
294;08.07.2015;6.185595815;13.69269124;191.2832748;372.5745585;6.185595815;6.185595815;-0.00747586;-0.00747586;-0.00747586;-0.00747586;-0.00747586;-0.00747586;0;0;0;269.3356081
295;09.07.2015;6.185653815;13.69269124;201.3084696;372.6000497;6.185653815;6.185653815;-0.007435485;-0.007435485;-0.007435485;-0.007435485;-0.007435485;-0.007435485;0;0;0;269.4045751
296;10.07.2015;6.185711816;13.69269124;199.2391195;366.0847797;6.185711816;6.185711816;-0.007358138;-0.007358138;-0.007358138;-0.007358138;-0.007358138;-0.007358138;0;0;0;269.5249064
297;11.07.2015;6.185769817;13.69269124;194.8385172;370.0335092;6.185769817;6.185769817;-0.007245746;-0.007245746;-0.007245746;-0.007245746;-0.007245746;-0.007245746;0;0;0;269.6939953
298;12.07.2015;6.185827818;13.69269124;195.3617783;367.8449597;6.185827818;6.185827818;-0.007100527;-0.007100527;-0.007100527;-0.007100527;-0.007100527;-0.007100527;0;0;0;269.9088435
299;13.07.2015;6.185885819;13.69269124;194.090434;366.5826799;6.185885819;6.185885819;-0.006924937;-0.006924937;-0.006924937;-0.006924937;-0.006924937;-0.006924937;0;0;0;270.1661407
300;14.07.2015;6.18594382;13.69269124;200.8303065;369.7357924;6.18594382;6.18594382;-0.006721605;-0.006721605;-0.006721605;-0.006721605;-0.006721605;-0.006721605;0;0;0;270.4623411
301;15.07.2015;6.186001821;13.69269124;200.1245848;372.5330661;6.186001821;6.186001821;-0.006493276;-0.006493276;-0.006493276;-0.006493276;-0.006493276;-0.006493276;0;0;0;270.7937373
302;16.07.2015;6.186059822;13.69269124;199.4147833;372.8203351;6.186059822;6.186059822;-0.006242762;-0.006242762;-0.006242762;-0.006242762;-0.006242762;-0.006242762;0;0;0;271.1565275
303;17.07.2015;6.186117824;13.69269124;203.6805044;377.9321464;6.186117824;6.186117824;-0.005972891;-0.005972891;-0.005972891;-0.005972891;-0.005972891;-0.005972891;0;0;0;271.546876
304;18.07.2015;6.186175825;13.69269124;199.3521716;374.5233084;6.186175825;6.186175825;-0.00568647;-0.00568647;-0.00568647;-0.00568647;-0.00568647;-0.00568647;0;0;0;271.9609635
305;19.07.2015;6.186233827;13.69269124;192.4884189;379.209613;6.186233827;6.186233827;-0.005386255;-0.005386255;-0.005386255;-0.005386255;-0.005386255;-0.005386255;0;0;0;272.395028
306;20.07.2015;6.186291828;13.69269124;197.5571003;370.603432;6.186291828;6.186291828;-0.005074924;-0.005074924;-0.005074924;-0.005074924;-0.005074924;-0.005074924;0;0;0;272.8453951
307;21.07.2015;6.18634983;13.69269124;201.9155303;387.8432402;6.18634983;6.18634983;-0.004755065;-0.004755065;-0.004755065;-0.004755065;-0.004755065;-0.004755065;0;0;0;273.3084968
308;22.07.2015;6.186407832;13.69269124;200.5720101;374.9116228;6.186407832;6.186407832;-0.004429169;-0.004429169;-0.004429169;-0.004429169;-0.004429169;-0.004429169;0;0;0;273.7808806
309;23.07.2015;6.186465834;13.69269124;201.7626124;374.7480899;6.186465834;6.186465834;-0.004099632;-0.004099632;-0.004099632;-0.004099632;-0.004099632;-0.004099632;0;0;0;274.259208
310;24.07.2015;6.186523836;13.69269124;200.3958456;383.1235076;6.186523836;6.186523836;-0.003768758;-0.003768758;-0.003768758;-0.003768758;-0.003768758;-0.003768758;0;0;0;274.7402446
311;25.07.2015;6.186581838;13.69269124;202.3816256;382.7047825;6.186581838;6.186581838;-0.003438774;-0.003438774;-0.003438774;-0.003438774;-0.003438774;-0.003438774;0;0;0;275.2208431
312;26.07.2015;6.18663984;13.69269124;204.906667;372.5190399;6.18663984;6.18663984;-0.003111849;-0.003111849;-0.003111849;-0.003111849;-0.003111849;-0.003111849;0;0;0;275.6979208
313;27.07.2015;6.186697843;13.69269124;206.7877754;372.8036211;6.186697843;6.186697843;-0.002790108;-0.002790108;-0.002790108;-0.002790108;-0.002790108;-0.002790108;0;0;0;276.1684341
314;28.07.2015;6.186755845;13.69269124;202.8606839;381.1117563;6.186755845;6.186755845;-0.002475654;-0.002475654;-0.002475654;-0.002475654;-0.002475654;-0.002475654;0;0;0;276.6293517
315;29.07.2015;6.186813848;13.69269124;203.2914766;385.2845811;6.186813848;6.186813848;-0.002170586;-0.002170586;-0.002170586;-0.002170586;-0.002170586;-0.002170586;0;0;0;277.0776292
316;30.07.2015;6.18687185;13.69269124;206.9907348;384.4322689;6.18687185;6.18687185;-0.001877015;-0.001877015;-0.001877015;-0.001877015;-0.001877015;-0.001877015;0;0;0;277.5101875
317;31.07.2015;6.186929853;13.69269124;204.3440647;383.7054771;6.186929853;6.186929853;-0.001597077;-0.001597077;-0.001597077;-0.001597077;-0.001597077;-0.001597077;0;0;0;277.9238965
318;01.08.2015;6.186987856;13.69269124;200.5196721;379.7882173;6.186987856;6.186987856;-0.001332939;-0.001332939;-0.001332939;-0.001332939;-0.001332939;-0.001332939;0;0;0;278.3155667
319;02.08.2015;6.187045859;13.69269124;203.2041911;383.7958002;6.187045859;6.187045859;-0.001086799;-0.001086799;-0.001086799;-0.001086799;-0.001086799;-0.001086799;0;0;0;278.6819501
320;03.08.2015;6.187103862;13.69269124;199.1435096;382.7371235;6.187103862;6.187103862;-0.000860885;-0.000860885;-0.000860885;-0.000860885;-0.000860885;-0.000860885;0;0;0;279.0197511
321;04.08.2015;6.187161865;13.69269124;206.7013274;391.382188;6.187161865;6.187161865;-0.000657432;-0.000657432;-0.000657432;-0.000657432;-0.000657432;-0.000657432;0;0;0;279.3256492
322;05.08.2015;6.187219868;13.69269124;204.5720848;380.5607082;6.187219868;6.187219868;-0.00047867;-0.00047867;-0.00047867;-0.00047867;-0.00047867;-0.00047867;0;0;0;279.5963329
323;06.08.2015;6.187277872;13.69269124;198.654573;384.4151403;6.187277872;6.187277872;-0.000326791;-0.000326791;-0.000326791;-0.000326791;-0.000326791;-0.000326791;0;0;0;279.8285443
324;07.08.2015;6.187335875;13.69269124;204.1400394;376.5976236;6.187335875;6.187335875;-0.000203913;-0.000203913;-0.000203913;-0.000203913;-0.000203913;-0.000203913;0;0;0;280.0191345
325;08.08.2015;6.187393879;13.69269124;200.1089108;378.3851235;6.187393879;6.187393879;-0.000112042;-0.000112042;-0.000112042;-0.000112042;-0.000112042;-0.000112042;0;0;0;280.1651277
326;09.08.2015;6.187451882;13.69269124;204.3068798;390.142634;6.187451882;6.187451882;-5.30E-05;-5.30E-05;-5.30E-05;-5.30E-05;-5.30E-05;-5.30E-05;0;0;0;280.2637924
327;10.08.2015;6.187509886;13.69269124;206.1176213;384.3836289;6.187509886;6.187509886;-2.85E-05;-2.85E-05;-2.85E-05;-2.85E-05;-2.85E-05;-2.85E-05;0;0;0;280.3127162
328;11.08.2015;6.18756789;13.69269124;202.1091472;381.9062618;6.18756789;6.18756789;-3.98E-05;-3.98E-05;-3.98E-05;-3.98E-05;-3.98E-05;-3.98E-05;0;0;0;280.3098838
329;12.08.2015;6.187625893;13.69269124;201.9945832;391.447333;6.187625893;6.187625893;-8.81E-05;-8.81E-05;-8.81E-05;-8.81E-05;-8.81E-05;-8.81E-05;0;0;0;280.2537529
330;13.08.2015;6.187683897;13.69269124;205.0164212;389.5257968;6.187683897;6.187683897;-0.000174022;-0.000174022;-0.000174022;-0.000174022;-0.000174022;-0.000174022;0;0;0;280.1433257
331;14.08.2015;6.187741901;13.69269124;208.9538532;380.6872569;6.187741901;6.187741901;-0.000297904;-0.000297904;-0.000297904;-0.000297904;-0.000297904;-0.000297904;0;0;0;279.9782129
332;15.08.2015;6.187799906;13.69269124;204.2468347;380.5542502;6.187799906;6.187799906;-0.00045962;-0.00045962;-0.00045962;-0.00045962;-0.00045962;-0.00045962;0;0;0;279.7586873
333;16.08.2015;6.18785791;13.69269124;203.4499164;384.3152966;6.18785791;6.18785791;-0.000658579;-0.000658579;-0.000658579;-0.000658579;-0.000658579;-0.000658579;0;0;0;279.4857235
334;17.08.2015;6.187915914;13.69269124;203.3450117;379.5152614;6.187915914;6.187915914;-0.000893703;-0.000893703;-0.000893703;-0.000893703;-0.000893703;-0.000893703;0;0;0;279.1610223
335;18.08.2015;6.187973919;13.69269124;206.773722;380.9037012;6.187973919;6.187973919;-0.001163416;-0.001163416;-0.001163416;-0.001163416;-0.001163416;-0.001163416;0;0;0;278.787016
336;19.08.2015;6.188031923;13.69269124;200.8541016;380.9519193;6.188031923;6.188031923;-0.001465656;-0.001465656;-0.001465656;-0.001465656;-0.001465656;-0.001465656;0;0;0;278.3668566
337;20.08.2015;6.188089928;13.69269124;203.8038025;379.3316392;6.188089928;6.188089928;-0.00179788;-0.00179788;-0.00179788;-0.00179788;-0.00179788;-0.00179788;0;0;0;277.9043821
338;21.08.2015;6.188147933;13.69269124;199.8873396;380.8422479;6.188147933;6.188147933;-0.002157103;-0.002157103;-0.002157103;-0.002157103;-0.002157103;-0.002157103;0;0;0;277.4040652
339;22.08.2015;6.188205937;13.69269124;203.1247436;374.1578086;6.188205937;6.188205937;-0.002539932;-0.002539932;-0.002539932;-0.002539932;-0.002539932;-0.002539932;0;0;0;276.8709416
340;23.08.2015;6.188263942;13.69269124;204.2635805;385.1822143;6.188263942;6.188263942;-0.002942627;-0.002942627;-0.002942627;-0.002942627;-0.002942627;-0.002942627;0;0;0;276.310522
341;24.08.2015;6.188321947;13.69269124;198.2802178;383.6279381;6.188321947;6.188321947;-0.003361162;-0.003361162;-0.003361162;-0.003361162;-0.003361162;-0.003361162;0;0;0;275.7286885
342;25.08.2015;6.188379953;13.69269124;202.4792709;375.33245;6.188379953;6.188379953;-0.003791301;-0.003791301;-0.003791301;-0.003791301;-0.003791301;-0.003791301;0;0;0;275.131579
343;26.08.2015;6.188437958;13.69269124;196.9538102;377.146394;6.188437958;6.188437958;-0.004228684;-0.004228684;-0.004228684;-0.004228684;-0.004228684;-0.004228684;0;0;0;274.525462
344;27.08.2015;6.188495963;13.69269124;196.3396047;368.1810311;6.188495963;6.188495963;-0.004668915;-0.004668915;-0.004668915;-0.004668915;-0.004668915;-0.004668915;0;0;0;273.9166058
345;28.08.2015;6.188553968;13.69269124;200.4003017;382.7983614;6.188553968;6.188553968;-0.005107654;-0.005107654;-0.005107654;-0.005107654;-0.005107654;-0.005107654;0;0;0;273.3111456
346;29.08.2015;6.188611974;13.69269124;198.8947128;370.3274678;6.188611974;6.188611974;-0.005540713;-0.005540713;-0.005540713;-0.005540713;-0.005540713;-0.005540713;0;0;0;272.7149523
347;30.08.2015;6.18866998;13.69269124;199.3925736;369.4453185;6.18866998;6.18866998;-0.005964146;-0.005964146;-0.005964146;-0.005964146;-0.005964146;-0.005964146;0;0;0;272.1335071
348;31.08.2015;6.188727985;13.69269124;196.4367566;371.8605154;6.188727985;6.188727985;-0.006374338;-0.006374338;-0.006374338;-0.006374338;-0.006374338;-0.006374338;0;0;0;271.5717845
349;01.09.2015;6.188785991;13.69269124;195.6613002;362.5837707;6.188785991;6.188785991;-0.006768085;-0.006768085;-0.006768085;-0.006768085;-0.006768085;-0.006768085;0;0;0;271.0341485
350;02.09.2015;6.188843997;13.69269124;196.2356952;373.2948605;6.188843997;6.188843997;-0.007142664;-0.007142664;-0.007142664;-0.007142664;-0.007142664;-0.007142664;0;0;0;270.5242636
351;03.09.2015;6.188902003;13.69269124;200.5885364;363.4017061;6.188902003;6.188902003;-0.007495889;-0.007495889;-0.007495889;-0.007495889;-0.007495889;-0.007495889;0;0;0;270.0450246
352;04.09.2015;6.188960009;13.69269124;200.0210488;372.2292416;6.188960009;6.188960009;-0.007826159;-0.007826159;-0.007826159;-0.007826159;-0.007826159;-0.007826159;0;0;0;269.5985061
353;05.09.2015;6.189018015;13.69269124;193.5117292;362.9827233;6.189018015;6.189018015;-0.008132478;-0.008132478;-0.008132478;-0.008132478;-0.008132478;-0.008132478;0;0;0;269.1859348
354;06.09.2015;6.189076021;13.69269124;198.3987022;367.4112964;6.189076021;6.189076021;-0.00841447;-0.00841447;-0.00841447;-0.00841447;-0.00841447;-0.00841447;0;0;0;268.8076846
355;07.09.2015;6.189134028;13.69269124;194.7940743;372.3114697;6.189134028;6.189134028;-0.008672368;-0.008672368;-0.008672368;-0.008672368;-0.008672368;-0.008672368;0;0;0;268.4632957
356;08.09.2015;6.189192034;13.69269124;198.2312025;368.8873735;6.189192034;6.189192034;-0.008906987;-0.008906987;-0.008906987;-0.008906987;-0.008906987;-0.008906987;0;0;0;268.1515183
357;09.09.2015;6.191867231;13.69269124;193.1928935;365.7992116;6.191867231;6.191867231;-0.009119675;-0.009119675;-0.009119675;-0.009119675;-0.009119675;-0.009119675;0;0;0;268.4498375
358;10.09.2015;6.194542629;13.69269124;195.4071367;371.5942704;6.194542629;6.194542629;-0.009312257;-0.009312257;-0.009312257;-0.009312257;-0.009312257;-0.009312257;0;0;0;268.776159
359;11.09.2015;6.197218228;13.69269124;203.4533763;365.558264;6.197218228;6.197218228;-0.009486947;-0.009486947;-0.009486947;-0.009486947;-0.009486947;-0.009486947;0;0;0;269.127538
360;12.09.2015;6.199894027;13.69269124;196.3664815;380.9355235;6.199894027;6.199894027;-0.009646261;-0.009646261;-0.009646261;-0.009646261;-0.009646261;-0.009646261;0;0;0;269.5005989
361;13.09.2015;6.202570026;13.69269124;199.3289866;373.2672855;6.202570026;6.202570026;-0.009792909;-0.009792909;-0.009792909;-0.009792909;-0.009792909;-0.009792909;0;0;0;269.8916753
362;14.09.2015;6.205246223;13.69269124;199.3844058;365.5212237;6.205246223;6.205246223;-0.009929684;-0.009929684;-0.009929684;-0.009929684;-0.009929684;-0.009929684;0;0;0;270.296963
363;15.09.2015;6.207922617;13.69269124;195.6487492;365.2681592;6.207922617;6.207922617;-0.01005934;-0.01005934;-0.01005934;-0.01005934;-0.01005934;-0.01005934;0;0;0;270.712684
364;16.09.2015;6.210599209;13.69269124;204.1629959;371.7609567;6.210599209;6.210599209;-0.010184473;-0.010184473;-0.010184473;-0.010184473;-0.010184473;-0.010184473;0;0;0;271.1352547
365;17.09.2015;6.213275996;13.69269124;197.70934;368.0318004;6.213275996;6.213275996;-0.010307401;-0.010307401;-0.010307401;-0.010307401;-0.010307401;-0.010307401;0;0;0;271.561454
366;18.09.2015;6.215952979;13.69269124;201.2412167;370.8538597;6.215952979;6.215952979;-0.010430051;-0.010430051;-0.010430051;-0.010430051;-0.010430051;-0.010430051;0;0;0;271.9885872
367;19.09.2015;6.218630156;13.69269124;195.4142902;375.4423267;6.218630156;6.218630156;-0.010553855;-0.010553855;-0.010553855;-0.010553855;-0.010553855;-0.010553855;0;0;0;272.4146387
368;20.09.2015;6.221307527;13.69269124;194.830017;384.2332137;6.221307527;6.221307527;-0.010679653;-0.010679653;-0.010679653;-0.010679653;-0.010679653;-0.010679653;0;0;0;272.8384085
369;21.09.2015;6.22398509;13.69269124;202.2887364;378.7698475;6.22398509;6.22398509;-0.010807624;-0.010807624;-0.010807624;-0.010807624;-0.010807624;-0.010807624;0;0;0;273.2596285
370;22.09.2015;6.226662846;13.69269124;196.5488409;378.7385013;6.226662846;6.226662846;-0.010937225;-0.010937225;-0.010937225;-0.010937225;-0.010937225;-0.010937225;0;0;0;273.6790525
371;23.09.2015;6.229340793;13.69269124;198.2140185;377.2471119;6.229340793;6.229340793;-0.011067153;-0.011067153;-0.011067153;-0.011067153;-0.011067153;-0.011067153;0;0;0;274.098518
372;24.09.2015;6.23201893;13.69269124;194.4921682;374.1488283;6.23201893;6.23201893;-0.011195337;-0.011195337;-0.011195337;-0.011195337;-0.011195337;-0.011195337;0;0;0;274.5209742
373;25.09.2015;6.234697256;13.69269124;197.0968715;364.4277863;6.234697256;6.234697256;-0.011318945;-0.011318945;-0.011318945;-0.011318945;-0.011318945;-0.011318945;0;0;0;274.950477
374;26.09.2015;6.237375772;13.69269124;203.008432;375.4242073;6.237375772;6.237375772;-0.011434422;-0.011434422;-0.011434422;-0.011434422;-0.011434422;-0.011434422;0;0;0;275.3921483
375;27.09.2015;6.240054475;13.69269124;202.7471978;369.7244787;6.240054475;6.240054475;-0.011537551;-0.011537551;-0.011537551;-0.011537551;-0.011537551;-0.011537551;0;0;0;275.8521003
376;28.09.2015;6.242733365;13.69269124;199.5393918;388.4574941;6.242733365;6.242733365;-0.011623537;-0.011623537;-0.011623537;-0.011623537;-0.011623537;-0.011623537;0;0;0;276.3373265
377;29.09.2015;6.245412442;13.69269124;203.250876;386.6308665;6.245412442;6.245412442;-0.011687118;-0.011687118;-0.011687118;-0.011687118;-0.011687118;-0.011687118;0;0;0;276.8555608
378;30.09.2015;6.248091704;13.69269124;199.5953579;385.6160675;6.248091704;6.248091704;-0.011722685;-0.011722685;-0.011722685;-0.011722685;-0.011722685;-0.011722685;0;0;0;277.415109
379;01.10.2015;6.250771151;13.69269124;202.7433375;373.6259941;6.250771151;6.250771151;-0.011724436;-0.011724436;-0.011724436;-0.011724436;-0.011724436;-0.011724436;0;0;0;278.024656
380;02.10.2015;6.253450782;13.69269124;199.6320092;381.1572978;6.253450782;6.253450782;-0.011686528;-0.011686528;-0.011686528;-0.011686528;-0.011686528;-0.011686528;0;0;0;278.6930531
381;03.10.2015;6.256130596;13.69269124;206.7504202;379.2676175;6.256130596;6.256130596;-0.011603245;-0.011603245;-0.011603245;-0.011603245;-0.011603245;-0.011603245;0;0;0;279.4290906
382;04.10.2015;6.258810592;13.69269124;205.3427668;387.962512;6.258810592;6.258810592;-0.011469177;-0.011469177;-0.011469177;-0.011469177;-0.011469177;-0.011469177;0;0;0;280.2412615
383;05.10.2015;6.261490769;13.69269124;201.1279457;378.2477884;6.261490769;6.261490769;-0.011279387;-0.011279387;-0.011279387;-0.011279387;-0.011279387;-0.011279387;0;0;0;281.1375195
384;06.10.2015;6.264171127;13.69269124;208.8467324;397.3078883;6.264171127;6.264171127;-0.011029588;-0.011029588;-0.011029588;-0.011029588;-0.011029588;-0.011029588;0;0;0;282.1250392
385;07.10.2015;6.266851665;13.69269124;207.6360313;390.9250033;6.266851665;6.266851665;-0.0107163;-0.0107163;-0.0107163;-0.0107163;-0.0107163;-0.0107163;0;0;0;283.2099816
386;08.10.2015;6.269532381;13.69269124;210.3668394;390.2827695;6.269532381;6.269532381;-0.010336999;-0.010336999;-0.010336999;-0.010336999;-0.010336999;-0.010336999;0;0;0;284.3972704
387;09.10.2015;6.272213276;13.69269124;207.6696083;387.3410524;6.272213276;6.272213276;-0.009890246;-0.009890246;-0.009890246;-0.009890246;-0.009890246;-0.009890246;0;0;0;285.6903844
388;10.10.2015;6.274894348;13.69269124;202.9044816;379.7116957;6.274894348;6.274894348;-0.009375798;-0.009375798;-0.009375798;-0.009375798;-0.009375798;-0.009375798;0;0;0;287.0911706
389;11.10.2015;6.277575597;13.69269124;214.9182594;399.4282031;6.277575597;6.277575597;-0.008794686;-0.008794686;-0.008794686;-0.008794686;-0.008794686;-0.008794686;0;0;0;288.5996819
390;12.10.2015;6.280257021;13.69269124;214.579808;392.5335111;6.280257021;6.280257021;-0.008149269;-0.008149269;-0.008149269;-0.008149269;-0.008149269;-0.008149269;0;0;0;290.2140442
391;13.10.2015;6.282938621;13.69269124;208.6683337;397.5088066;6.282938621;6.282938621;-0.007443258;-0.007443258;-0.007443258;-0.007443258;-0.007443258;-0.007443258;0;0;0;291.9303586
392;14.10.2015;6.285620394;13.69269124;216.0650822;396.5947448;6.285620394;6.285620394;-0.006681704;-0.006681704;-0.006681704;-0.006681704;-0.006681704;-0.006681704;0;0;0;293.7426402
393;15.10.2015;6.28830234;13.69269124;217.9238498;400.3718598;6.28830234;6.28830234;-0.005870958;-0.005870958;-0.005870958;-0.005870958;-0.005870958;-0.005870958;0;0;0;295.6428007
394;16.10.2015;6.290984459;13.69269124;217.0331054;398.6605234;6.290984459;6.290984459;-0.005018587;-0.005018587;-0.005018587;-0.005018587;-0.005018587;-0.005018587;0;0;0;297.620676
395;17.10.2015;6.29366675;13.69269124;211.5278385;413.1147878;6.29366675;6.29366675;-0.004133276;-0.004133276;-0.004133276;-0.004133276;-0.004133276;-0.004133276;0;0;0;299.6641032
396;18.10.2015;6.296349211;13.69269124;221.9721882;413.7938549;6.296349211;6.296349211;-0.003224681;-0.003224681;-0.003224681;-0.003224681;-0.003224681;-0.003224681;0;0;0;301.7590496
397;19.10.2015;6.299031843;13.69269124;225.2525789;417.0392131;6.299031843;6.299031843;-0.002303268;-0.002303268;-0.002303268;-0.002303268;-0.002303268;-0.002303268;0;0;0;303.8897941
398;20.10.2015;6.301714643;13.69269124;221.30717;411.5905651;6.301714643;6.301714643;-0.001380121;-0.001380121;-0.001380121;-0.001380121;-0.001380121;-0.001380121;0;0;0;306.0391618
399;21.10.2015;6.304397612;13.69269124;224.4533569;418.5534385;6.304397612;6.304397612;-0.000466736;-0.000466736;-0.000466736;-0.000466736;-0.000466736;-0.000466736;0;0;0;308.1888096
400;22.10.2015;6.307080748;13.69269124;221.5806828;425.9200615;6.307080748;6.307080748;0.000425207;0.000425207;0.000425207;0.000425207;0.000425207;0.000425207;0;0;0;310.3195598
401;23.10.2015;6.309764051;13.69269124;225.5482037;437.71598;6.309764051;6.309764051;0.001284073;0.001284073;0.001284073;0.001284073;0.001284073;0.001284073;0;0;0;312.4117761
402;24.10.2015;6.31244752;13.69269124;232.893072;440.667205;6.31244752;6.31244752;0.00209851;0.00209851;0.00209851;0.00209851;0.00209851;0.00209851;0;0;0;314.4457728
403;25.10.2015;6.315131154;13.69269124;233.251293;420.0228661;6.315131154;6.315131154;0.00285769;0.00285769;0.00285769;0.00285769;0.00285769;0.00285769;0;0;0;316.40225
404;26.10.2015;6.317814953;13.69269124;231.4029672;428.4626891;6.317814953;6.317814953;0.003551531;0.003551531;0.003551531;0.003551531;0.003551531;0.003551531;0;0;0;318.2627401
405;27.10.2015;6.320498914;13.69269124;234.5713539;438.5290818;6.320498914;6.320498914;0.004170914;0.004170914;0.004170914;0.004170914;0.004170914;0.004170914;0;0;0;320.0100541
406;28.10.2015;6.323183038;13.69269124;234.9018134;450.4666811;6.323183038;6.323183038;0.00470788;0.00470788;0.00470788;0.00470788;0.00470788;0.00470788;0;0;0;321.6287126
407;29.10.2015;6.325867324;13.69269124;236.0017936;428.9337475;6.325867324;6.325867324;0.005155806;0.005155806;0.005155806;0.005155806;0.005155806;0.005155806;0;0;0;323.1053466
408;30.10.2015;6.328551771;13.69269124;237.6760796;436.4527371;6.328551771;6.328551771;0.005509545;0.005509545;0.005509545;0.005509545;0.005509545;0.005509545;0;0;0;324.4290534
409;31.10.2015;6.331236379;13.69269124;232.6082825;441.0839103;6.331236379;6.331236379;0.005765542;0.005765542;0.005765542;0.005765542;0.005765542;0.005765542;0;0;0;325.5916945
410;01.11.2015;6.333921145;13.69269124;243.2359441;458.8881822;6.333921145;6.333921145;0.005921916;0.005921916;0.005921916;0.005921916;0.005921916;0.005921916;0;0;0;326.5881235
411;02.11.2015;6.33660607;13.69269124;238.0709557;451.8609837;6.33660607;6.33660607;0.005978496;0.005978496;0.005978496;0.005978496;0.005978496;0.005978496;0;0;0;327.4163346
412;03.11.2015;6.339291153;13.69269124;235.3492477;450.0442751;6.339291153;6.339291153;0.005936834;0.005936834;0.005936834;0.005936834;0.005936834;0.005936834;0;0;0;328.0775263
413;04.11.2015;6.341976392;13.69269124;234.0768996;444.9170479;6.341976392;6.341976392;0.005800164;0.005800164;0.005800164;0.005800164;0.005800164;0.005800164;0;0;0;328.5760772
414;05.11.2015;6.344661788;13.69269124;238.6521407;451.323582;6.344661788;6.344661788;0.005573336;0.005573336;0.005573336;0.005573336;0.005573336;0.005573336;0;0;0;328.9194344
415;06.11.2015;6.347347338;13.69269124;236.1841398;449.0904682;6.347347338;6.347347338;0.005262706;0.005262706;0.005262706;0.005262706;0.005262706;0.005262706;0;0;0;329.1179201
416;07.11.2015;6.350033043;13.69269124;240.5494554;444.4185833;6.350033043;6.350033043;0.004876001;0.004876001;0.004876001;0.004876001;0.004876001;0.004876001;0;0;0;329.1844622
417;08.11.2015;6.352718902;13.69269124;243.9802623;449.6006942;6.352718902;6.352718902;0.004422146;0.004422146;0.004422146;0.004422146;0.004422146;0.004422146;0;0;0;329.1342617
418;09.11.2015;6.355404913;13.69269124;236.3912448;448.3758975;6.355404913;6.355404913;0.00391107;0.00391107;0.00391107;0.00391107;0.00391107;0.00391107;0;0;0;328.9844067
